lat,lon,lprice,Size,Rooms,Toilets,Suites,Condo,Parking,Elevator,Furnished,Swimming.Pool
-23.52472,-46.603524,13.01700286,61,3,2,1,500,1,1,1,1
-23.524677,-46.647365,12.84792653,58,2,2,1,590,1,2,1,2
-23.524677,-46.647365,13.05194091,57,2,2,1,450,1,2,1,2
-23.524677,-46.647365,13.47302025,69,2,2,1,525,1,1,1,2
-23.524677,-46.647365,13.21767356,70,2,2,1,560,2,2,1,1
-23.524677,-46.647365,13.12236338,67,2,2,1,636,1,2,1,2
-23.524677,-46.647365,12.89921983,58,2,2,1,475,1,1,1,1
-23.524677,-46.647365,13.07945588,58,2,2,1,570,1,1,1,2
-23.5246738,-46.6474398,13.01700286,67,3,2,1,636,2,1,2,2
-23.5246738,-46.6474398,13.08154138,67,3,2,1,220,2,2,1,2
-23.5246738,-46.6474398,13.01700286,58,2,2,1,580,1,1,2,2
-23.5246738,-46.6474398,13.28787782,70,3,2,1,600,1,1,1,2
-23.5246738,-46.6474398,12.98310131,68,2,2,1,700,2,2,2,2
-23.5246738,-46.6474398,13.07945588,60,1,1,0,578,1,1,2,1
-23.524673,-46.647439,13.23569206,70,3,2,1,600,1,2,2,2
-23.524673,-46.647439,12.95748873,57,2,2,1,547,1,2,1,2
-23.524613,-46.65527,13.45166712,76,3,2,1,720,2,2,2,2
-23.5246086,-46.4533433,12.32829028,50,2,1,0,200,1,1,1,1
-23.5246065,-46.6473265,13.91987057,140,3,2,1,950,2,1,2,2
-23.5246065,-46.6473265,12.92391244,58,2,2,1,460,1,1,1,2
-23.5246065,-46.6473265,13.07945588,58,2,2,1,570,1,2,1,2
-23.5246065,-46.6473265,13.07945588,58,2,2,1,570,1,1,1,2
-23.5246065,-46.6473265,13.32121424,67,3,2,1,600,1,1,2,2
-23.524606,-46.648025,13.142166,58,2,2,1,570,1,2,2,2
-23.524606,-46.647326,13.07945588,58,2,2,1,570,1,2,1,2
-23.524606,-46.647326,13.25339164,68,3,2,1,610,1,2,1,2
-23.524606,-46.647326,13.07107008,58,2,2,1,570,1,2,1,2
-23.524606,-46.647326,13.32121424,68,3,2,1,600,1,2,1,2
-23.524606,-46.647326,13.0280527,57,2,2,1,460,1,2,2,2
-23.5245475,-46.6399594,12.94800999,80,2,1,0,707,1,2,1,1
-23.5245424,-46.655209,13.03898177,57,2,2,1,600,1,1,1,1
-23.5244769,-46.6404328,12.89921983,118,3,1,0,725,0,2,1,1
-23.524417,-46.606747,12.92391244,56,2,2,1,380,1,2,1,2
-23.524415,-46.647314,12.88664104,58,2,2,1,609,2,1,1,2
-23.524414,-46.647312,12.97154049,58,2,2,1,550,1,2,1,1
-23.524414,-46.647312,13.03024809,58,2,2,1,550,1,2,1,1
-23.524411,-46.647428,12.96453929,57,2,2,1,400,1,2,2,2
-23.5243911,-46.6472531,12.88664104,58,2,2,1,609,2,1,1,2
-23.524377,-46.647923,13.04763983,58,1,2,1,580,1,2,2,2
-23.524328,-46.709349,13.06048797,82,2,2,1,350,1,1,1,1
-23.5243239,-46.6473875,13.08154138,68,3,2,1,638,1,1,1,1
-23.52431017,-46.65274945,13.02179359,67,2,2,1,400,1,2,1,2
-23.524309,-46.652729,12.98310131,67,2,2,1,400,1,2,1,2
-23.5242893,-46.493403,12.10015642,44,2,1,0,280,1,1,1,1
-23.524272,-46.640203,12.79385931,69,2,2,1,600,1,2,1,2
-23.524191,-46.581392,12.25008953,50,2,2,1,380,1,2,1,1
-23.524173,-46.696154,13.33747476,68,2,2,1,460,1,2,1,2
-23.524165,-46.546223,13.59236701,280,5,2,3,3300,3,2,1,1
-23.5240553,-46.6392596,12.97154049,80,2,1,0,750,1,1,1,1
-23.524055,-46.639259,12.89921983,100,2,2,1,757,1,2,1,1
-23.5239645,-46.5414424,13.24458101,67,3,2,1,600,1,2,2,2
-23.5239303,-46.5067769,12.10015642,35,2,1,0,80,1,2,1,1
-23.523866,-46.652661,12.87646284,67,2,2,1,470,1,2,1,2
-23.523825,-46.402372,12.08953883,48,2,2,1,250,1,2,1,1
-23.523825,-46.402372,12.09514108,48,2,2,1,250,1,2,1,1
-23.523742,-46.699439,14.07787482,134,3,4,3,1300,2,2,1,2
-23.523738,-46.695323,13.65299163,94,3,3,2,1300,2,2,2,2
-23.5235847,-46.5296148,12.70684793,50,2,1,0,350,1,1,1,2
-23.523534,-46.699701,13.87377947,101,3,3,2,950,2,2,1,1
-23.5234088,-46.6423872,12.70684793,90,2,2,0,750,0,1,1,1
-23.523394,-46.645235,13.19932442,68,3,2,1,500,1,2,1,2
-23.523394,-46.645235,13.01700286,60,2,2,1,578,1,2,2,2
-23.523394,-46.645235,13.06048797,68,2,2,1,580,1,1,1,2
-23.523394,-46.645235,12.88664104,59,2,2,1,420,2,1,1,1
-23.523394,-46.645235,13.03024809,57,2,2,1,460,1,2,1,2
-23.523357,-46.38445,12.25486281,56,3,2,1,320,1,1,1,2
-23.523164,-46.652869,13.27107989,83,2,2,1,581,1,2,1,2
-23.5231616,-46.5288474,12.76568843,57,2,1,0,630,1,1,1,2
-23.523161,-46.523827,12.67576373,60,2,2,1,480,1,2,1,2
-23.5229155,-46.658206,13.90168825,145,3,4,3,850,2,1,1,2
-23.5229155,-46.658206,14.13759406,145,3,2,1,980,3,1,1,2
-23.522895,-46.646058,12.49500394,30,1,2,1,280,1,2,1,2
-23.522895,-46.646058,12.29225034,30,1,2,1,400,1,2,1,2
-23.522895,-46.646058,12.24621121,36,1,2,1,300,1,2,1,2
-23.5228334,-46.6609518,13.30801272,66,1,2,1,660,1,2,1,2
-23.5228334,-46.6609518,13.41503299,70,2,2,1,505,2,2,1,2
-23.522823,-46.514783,12.25486281,50,2,2,1,328,1,1,1,2
-23.5227727,-46.6552965,13.6635242,83,3,2,1,750,2,1,2,2
-23.522633,-46.582106,12.4292162,50,2,2,1,280,1,2,1,1
-23.5225573,-46.6595326,13.24413843,63,2,2,1,697,1,1,1,1
-23.522526,-46.643708,12.76568843,88,2,2,1,400,1,1,1,1
-23.522524,-46.6461227,12.7367009,70,2,1,0,250,0,1,1,1
-23.522516,-46.475397,12.4292162,48,2,2,1,350,1,2,1,2
-23.522442,-46.651057,13.03024809,67,2,2,1,400,1,2,2,2
-23.5224405,-46.5245792,12.84000047,58,2,2,1,300,1,1,1,2
-23.52244,-46.524579,12.92391244,58,2,2,1,420,1,2,1,2
-23.52244,-46.524579,13.32121424,78,3,2,1,550,2,2,1,2
-23.522338,-46.710551,13.10216067,61,2,2,1,896,1,1,1,2
-23.5221533,-46.5176603,12.4292162,47,2,1,0,180,0,1,1,1
-23.5219993,-46.6418497,13.32121424,67,3,2,1,500,1,2,1,2
-23.5218932,-46.5869981,12.44901882,40,1,1,0,250,1,1,1,2
-23.5216961,-46.6418459,13.00582956,65,3,2,1,500,1,1,2,2
-23.521686,-46.641967,12.7512997,52,2,2,1,480,1,1,2,2
-23.521686,-46.641967,12.76568843,61,3,2,1,500,1,2,1,2
-23.5216531,-46.6419693,12.81583822,52,2,1,0,480,1,1,2,2
-23.5216531,-46.6419693,12.94800999,62,3,2,1,540,1,1,2,2
-23.5216531,-46.6419693,12.88664104,53,2,1,0,560,1,2,1,1
-23.5216531,-46.6419693,13.00582956,62,3,2,1,500,1,2,1,1
-23.5216531,-46.6419693,12.7512997,62,3,2,1,550,1,1,1,2
-23.5216531,-46.6419693,13.01700286,61,3,2,1,550,1,1,2,2
-23.5216531,-46.6419693,12.82125828,52,2,2,1,480,1,2,1,1
-23.5216453,-46.647649,13.42984808,97,3,3,2,680,2,1,2,2
-23.5216453,-46.647649,13.50079981,97,3,2,1,700,2,2,1,2
-23.5216453,-46.647649,13.48700649,97,3,2,1,700,2,1,1,2
-23.5216453,-46.647649,13.59236701,97,3,1,0,720,2,1,1,1
-23.5216453,-46.647649,13.52782849,97,3,2,1,706,2,1,1,2
-23.5216375,-46.6417099,12.69158046,55,2,1,0,450,1,1,1,2
-23.521619,-46.6477017,13.19932442,69,2,2,1,700,2,1,1,2
-23.521619,-46.6477017,13.45883561,97,3,2,1,700,2,1,1,2
-23.521619,-46.6477017,13.52782849,97,3,2,1,700,2,2,1,2
-23.5213971,-46.6419162,12.94800999,62,3,2,1,550,1,2,1,1
-23.52139,-46.637872,12.78268601,52,2,2,1,480,1,1,1,2
-23.5213408,-46.6683455,13.39999511,70,2,2,1,480,1,1,1,2
-23.5213408,-46.6683455,13.72119988,100,3,3,1,1300,2,2,1,2
-23.521297,-46.648039,13.71015004,96,2,3,2,820,2,2,1,2
-23.521267,-46.586518,13.44444688,79,3,2,1,800,2,2,1,2
-23.521267,-46.586518,13.44430194,79,3,2,1,800,2,2,1,2
-23.5212432,-46.6467104,13.04115332,70,2,2,1,400,1,1,1,2
-23.52122498,-46.64823532,13.18063229,70,2,3,2,420,2,1,1,2
-23.521107,-46.647678,13.52782849,96,3,3,1,650,2,2,2,2
-23.521107,-46.647678,13.57978822,97,3,3,1,720,2,2,2,2
-23.5210647,-46.6609723,14.28551419,160,3,2,1,1100,2,1,1,2
-23.521064,-46.660972,14.11561515,160,4,5,5,1500,2,1,1,2
-23.5209717,-46.6455008,12.76568843,70,2,1,0,500,0,1,1,1
-23.52095985,-46.66122818,14.12299526,170,3,2,1,800,2,2,1,1
-23.5208652,-46.6445645,13.32121424,69,2,2,1,400,2,2,1,2
-23.5208598,-46.5352099,12.7367009,59,2,1,0,495,2,1,1,2
-23.520844,-46.705515,13.01366396,56,2,2,1,504,1,2,1,2
-23.520844,-46.705515,13.03898177,56,2,2,1,500,1,2,1,2
-23.520802,-46.535247,12.72188581,52,2,2,1,495,2,2,1,2
-23.5207084,-46.6484586,13.45883561,96,2,3,2,750,2,1,1,2
-23.5207084,-46.6484586,13.21767356,69,2,2,1,460,1,1,2,2
-23.5207084,-46.6484586,13.51440547,96,3,2,1,730,2,1,1,2
-23.520708,-46.648458,13.51440547,96,3,3,1,730,2,1,1,2
-23.520695,-46.6485575,13.23747618,69,2,2,1,450,1,1,1,2
-23.52060699,-46.55522156,12.60819885,62,3,2,1,431,1,1,1,2
-23.520264,-46.666077,14.07015278,132,3,3,1,900,2,2,1,2
-23.5200238,-46.6758981,13.52782849,67,1,2,1,600,1,1,1,2
-23.520022,-46.585373,12.8346813,63,3,2,1,300,1,2,1,2
-23.5199511,-46.6663511,13.91082165,132,4,2,1,850,2,2,1,1
-23.519905,-46.5549005,12.50617724,69,2,2,1,330,1,1,1,2
-23.519876,-46.727791,14.03865411,142,3,5,5,1010,2,2,1,2
-23.519821,-46.724384,13.86430072,117,3,4,2,950,2,2,1,2
-23.519777,-46.606558,12.54254488,48,2,2,1,380,1,2,2,2
-23.519751,-46.601354,12.95984445,64,3,2,1,370,2,2,2,2
-23.5197419,-46.6015623,12.71889627,62,3,2,1,422,1,2,1,2
-23.5196784,-46.4913074,12.03765399,40,2,1,0,100,0,2,1,1
-23.519652,-46.601712,12.78128053,58,2,2,1,395,1,2,2,2
-23.519652,-46.601712,13.01700286,63,3,2,1,450,1,2,2,2
-23.5196028,-46.6014367,12.76351464,63,3,2,1,400,1,1,1,2
-23.519553,-46.553037,12.5776362,48,2,2,1,350,1,2,1,2
-23.5195469,-46.6021772,13.00807423,62,2,2,1,430,1,1,1,2
-23.519546,-46.602177,12.53896706,50,2,2,1,388,1,1,2,2
-23.5194852,-46.4020625,12.15477935,50,2,1,0,150,1,1,1,2
-23.519464,-46.704989,13.28787782,117,3,3,1,800,1,1,1,1
-23.519464,-46.704989,13.27078338,117,3,3,1,800,1,1,1,1
-23.519453,-46.725872,13.9552725,130,3,3,1,1000,2,2,1,2
-23.5193489,-46.6661961,13.36922346,66,2,1,0,500,1,1,2,2
-23.5193258,-46.6660993,13.45880704,82,3,2,1,550,1,1,1,1
-23.5192761,-46.553581,12.57418197,64,3,2,1,250,1,1,1,2
-23.5192633,-46.6493232,13.42984808,97,3,2,1,800,2,1,1,2
-23.51907,-46.655648,13.03462446,62,2,2,1,540,1,2,1,2
-23.5190699,-46.6556298,12.98310131,58,2,2,1,590,1,1,1,2
-23.5190315,-46.3886536,11.9511804,50,2,1,0,95,1,1,1,1
-23.5190102,-46.5886942,12.95748873,63,2,2,1,400,1,1,1,1
-23.51901,-46.588694,13.01031387,63,2,2,1,530,1,2,2,2
-23.518903,-46.531279,12.84792653,70,3,2,1,650,2,2,1,2
-23.518903,-46.531279,12.70684793,63,2,2,1,730,1,1,1,2
-23.5189006,-46.6026145,12.65395847,62,3,2,1,366,1,1,2,2
-23.5187663,-46.6689825,13.40739193,69,2,2,1,560,1,1,1,2
-23.5187663,-46.6689825,13.52782849,100,3,2,1,800,2,1,1,2
-23.518756,-46.668966,13.4911645,100,3,3,1,460,2,2,1,2
-23.518756,-46.668966,13.12236338,69,2,2,1,380,1,2,1,2
-23.518756,-46.668966,13.11835536,69,2,2,1,350,1,2,1,2
-23.518756,-46.668966,13.48700649,100,3,3,1,460,2,2,1,2
-23.5187464,-46.5843809,12.5776362,51,2,1,0,310,1,1,1,2
-23.5187464,-46.5843809,12.3883942,51,1,1,0,310,1,1,1,2
-23.51871,-46.603784,12.54254488,50,2,2,1,350,1,2,2,2
-23.51871,-46.603784,12.61153775,86,2,2,1,389,1,2,2,2
-23.5186977,-46.5030453,12.25486281,40,2,1,0,80,1,1,1,1
-23.5186977,-46.5030453,12.34583459,48,2,1,0,90,1,1,1,1
-23.5186977,-46.5030453,12.50617724,63,2,2,1,100,1,1,1,1
-23.518678,-46.667704,13.18063229,69,2,2,1,350,1,2,1,2
-23.518678,-46.667704,13.55932715,100,3,3,1,800,2,2,1,2
-23.518491,-46.517847,12.5776362,57,2,2,1,450,1,2,1,2
-23.51844,-46.694133,12.7367009,49,2,2,1,415,1,2,1,2
-23.51844,-46.694133,12.64109656,48,2,2,1,276,1,1,1,2
-23.518417,-46.72426,13.39298728,81,3,3,1,648,2,2,1,2
-23.518417,-46.72426,12.90870223,55,2,2,1,350,1,2,1,2
-23.518417,-46.72426,13.40776335,81,3,2,1,480,2,2,1,2
-23.518417,-46.724258,12.89896979,55,2,2,1,350,1,2,1,2
-23.518417,-46.724258,13.28618146,81,3,2,1,490,2,2,1,2
-23.518409,-46.729321,12.97154049,53,2,2,1,385,1,2,1,2
-23.518376,-46.390732,11.8493977,45,2,2,1,71,1,1,1,1
-23.518269,-46.611925,13.27594247,70,3,2,1,700,1,2,2,2
-23.518222,-46.669247,13.48700649,100,3,3,1,750,2,2,1,2
-23.5181518,-46.5837421,12.53357621,40,1,2,1,270,1,1,1,2
-23.518078,-46.608206,12.5776362,49,2,2,1,480,1,2,2,2
-23.5180565,-46.5838738,12.8287303,63,3,2,1,350,1,1,1,2
-23.5180565,-46.5838738,12.66886282,50,2,1,0,300,1,1,1,2
-23.5180565,-46.5838738,12.43608058,39,1,1,0,190,1,1,1,2
-23.5180565,-46.5838738,12.54254488,39,1,1,0,300,1,1,1,2
-23.518056,-46.583873,12.43320822,40,1,2,1,350,1,2,1,2
-23.518056,-46.583873,12.97206361,63,3,2,1,350,1,1,1,2
-23.517973,-46.585894,12.60484877,50,2,2,1,300,1,2,1,2
-23.517848,-46.606993,12.71670225,62,3,2,1,550,1,1,1,2
-23.517801,-46.715443,12.87364557,49,2,2,1,450,1,1,2,2
-23.517711,-46.531392,12.86099861,70,2,2,1,440,1,1,1,2
-23.5176403,-46.4289272,12.21602298,51,2,1,0,260,1,1,1,1
-23.5176403,-46.4289272,12.20356952,51,2,1,0,260,1,1,1,1
-23.5176403,-46.4289272,12.24385001,51,2,1,0,260,1,1,1,1
-23.5176403,-46.4289272,12.21106019,51,2,1,0,260,1,1,1,1
-23.5176403,-46.4289272,12.25343322,51,2,1,0,260,1,1,1,1
-23.5176403,-46.4289272,12.23805569,51,2,1,0,260,1,1,1,1
-23.5176403,-46.4289272,12.20607265,51,2,1,0,260,1,1,1,1
-23.5176403,-46.4289272,12.21453672,51,2,1,0,260,1,1,1,1
-23.5176403,-46.4289272,12.20856953,51,2,1,0,260,1,1,1,1
-23.5176403,-46.4289272,12.2244036,51,2,1,0,260,1,1,1,1
-23.5176403,-46.4289272,12.21849517,51,2,1,0,260,1,1,1,1
-23.5176403,-46.4289272,12.27606502,51,2,1,0,260,1,1,1,1
-23.5176403,-46.4289272,12.22587527,51,2,1,0,260,1,1,1,1
-23.5176403,-46.4289272,12.22832325,51,2,1,0,260,1,1,1,1
-23.5176403,-46.4289272,12.23417408,51,2,1,0,260,1,1,1,1
-23.5176403,-46.4289272,12.24769432,51,2,1,0,260,1,1,1,1
-23.517615,-46.665062,13.74283233,94,2,3,2,850,2,2,2,2
-23.517587,-46.590535,13.28787782,78,3,2,1,510,1,2,1,2
-23.517552,-46.443653,12.34583459,55,2,2,1,377,1,1,1,1
-23.517545,-46.529912,12.49874226,55,2,2,1,417,1,2,1,1
-23.5174318,-46.5902835,13.38472764,79,3,2,1,710,1,1,1,2
-23.517426,-46.589986,13.38164598,80,3,3,1,550,2,2,2,2
-23.517399,-46.388845,12.15477935,48,3,2,1,260,1,1,2,2
-23.517399,-46.388845,12.15477935,52,3,2,1,260,1,1,1,1
-23.517399,-46.388845,12.1281111,59,2,2,1,280,1,1,1,2
-23.5172205,-46.4408161,12.25486281,47,2,1,0,350,1,1,1,1
-23.517209,-46.440525,12.20607265,45,2,2,1,296,1,1,2,1
-23.5171362,-46.6823647,12.11669483,31,1,1,0,220,0,1,1,2
-23.5171175,-46.5341422,12.50617724,57,2,1,0,100,1,2,1,1
-23.5170408,-46.5342207,12.4292162,45,2,1,0,100,1,2,1,1
-23.516946,-46.522164,12.10071213,52,1,2,1,245,1,1,1,1
-23.516918,-46.610243,13.87377947,125,3,4,1,650,2,1,2,2
-23.516918,-46.610243,13.91082074,126,3,3,1,660,2,2,2,2
-23.5167203,-46.4287827,12.28765263,51,2,2,1,230,1,1,1,1
-23.51672,-46.696903,12.70076889,64,2,2,1,350,1,1,1,1
-23.51672,-46.428782,12.25486281,52,2,2,1,315,1,1,1,1
-23.516704,-46.718631,13.55414579,92,3,2,1,890,2,2,1,2
-23.5166188,-46.6055052,12.89921983,66,2,2,1,395,1,1,1,1
-23.5166188,-46.6055052,13.03462446,65,3,2,1,450,1,1,1,2
-23.516527,-46.697514,12.4874851,66,2,2,1,390,1,2,1,1
-23.5163129,-46.5664899,12.70684793,60,2,1,0,450,1,1,1,1
-23.516304,-46.590937,12.85552914,59,3,2,1,421,1,2,1,2
-23.516289,-46.717844,13.93684284,156,3,5,5,800,3,2,2,2
-23.516197,-46.713106,14.31628585,137,3,3,2,1100,2,1,2,2
-23.5161002,-46.4286721,12.30092818,51,2,2,1,230,1,1,1,1
-23.515911,-46.497305,12.46458334,50,2,2,1,355,1,2,1,2
-23.515811,-46.686777,13.25339164,70,2,2,1,480,1,2,1,2
-23.515811,-46.686777,13.21767356,70,3,2,1,500,1,2,1,2
-23.515726,-46.713367,13.76421726,134,4,5,5,740,2,2,1,2
-23.515565,-46.6871373,12.82395734,51,2,1,0,398,1,1,1,2
-23.515565,-46.6871373,12.08953883,31,1,1,0,210,0,1,1,1
-23.515565,-46.6871373,13.56319563,103,4,2,1,760,2,1,1,1
-23.5155604,-46.6331274,13.01700286,42,1,2,1,600,2,2,2,2
-23.515459,-46.686931,12.18024189,31,1,2,1,240,1,2,1,1
-23.515459,-46.686931,13.08154138,58,2,2,1,480,1,2,1,2
-23.5154303,-46.4873764,12.3883942,54,2,1,0,250,1,1,1,1
-23.515284,-46.588629,13.3770056,78,2,3,1,543,2,2,1,2
-23.5150596,-46.6877071,13.30468493,70,2,2,1,690,2,1,2,2
-23.515059,-46.687707,13.65299163,70,2,2,1,750,2,2,2,2
-23.514961,-46.382468,11.92503512,52,2,2,1,65,1,1,1,1
-23.51490275,-46.68900947,13.21767356,70,3,2,1,500,1,2,1,2
-23.514394,-46.6570884,13.24458101,64,2,2,1,550,1,1,1,2
-23.514394,-46.6570884,13.32121424,65,2,2,1,580,2,2,2,2
-23.514394,-46.6570884,13.3534751,65,2,2,1,580,2,2,2,2
-23.514394,-46.6570884,13.18063229,74,2,2,1,550,1,1,1,1
-23.514394,-46.657088,13.383188,65,2,2,1,750,2,2,2,2
-23.514297,-46.658319,13.25339164,74,2,2,1,550,1,2,1,2
-23.5142036,-46.6582605,13.20302128,105,2,2,1,900,1,1,1,2
-23.5141722,-46.6558262,13.19932442,64,3,2,1,600,2,1,2,2
-23.514164,-46.657001,13.142166,65,2,2,1,530,1,2,2,2
-23.514164,-46.657001,13.12036137,74,2,2,1,550,1,2,2,2
-23.513949,-46.655846,13.39999511,78,2,3,2,550,2,2,1,2
-23.513878,-46.60866,12.22096126,60,2,2,1,110,1,1,2,1
-23.513843,-46.492636,12.89420728,74,3,2,1,580,2,2,1,2
-23.513843,-46.492636,12.98539752,74,3,2,1,580,2,2,1,2
-23.513843,-46.492636,12.99453001,74,3,2,1,580,2,2,1,2
-23.513838,-46.5887998,12.87390202,45,2,1,0,350,1,1,2,2
-23.5137878,-46.6540377,13.5670492,88,3,2,1,650,2,1,1,2
-23.513717,-46.660349,13.10216067,64,2,2,1,590,1,2,2,2
-23.5136354,-46.6880648,12.70076889,43,2,1,0,380,1,2,1,1
-23.5135504,-46.6589431,12.62806706,60,2,1,0,700,1,2,1,2
-23.5135504,-46.6589431,12.82125828,68,2,1,0,515,1,1,1,2
-23.5135504,-46.6589431,12.69158046,70,3,2,0,750,1,1,1,2
-23.513511,-46.588625,12.80765263,59,3,2,1,350,1,2,2,2
-23.513511,-46.588625,12.86359265,60,3,2,1,450,1,2,1,2
-23.513449,-46.5886587,12.87030582,59,3,2,1,380,1,1,1,2
-23.513449,-46.5886587,12.85317589,59,3,2,1,360,1,1,1,2
-23.513449,-46.5886587,12.8293337,59,3,2,1,350,1,1,1,2
-23.513313,-46.670634,13.45883561,100,2,2,1,1100,1,2,2,2
-23.5133041,-46.6888572,13.21767356,70,2,2,1,500,1,2,1,1
-23.5132669,-46.6618139,13.42984808,90,3,2,1,614,2,1,1,2
-23.5132101,-46.6561835,13.36922346,78,3,2,1,700,2,1,2,1
-23.5130418,-46.6585625,12.69158046,60,2,1,0,450,1,2,1,2
-23.513011,-46.436953,12.1281111,52,2,2,1,400,1,1,1,1
-23.512989,-46.437574,11.91839057,54,2,2,1,270,1,1,1,1
-23.512925,-46.437504,12.04296531,54,2,2,1,270,1,1,1,1
-23.512915,-46.516716,12.3883942,48,2,2,1,430,1,1,1,2
-23.512865,-46.436892,12.15477935,52,2,2,1,400,1,1,1,1
-23.512865,-46.436892,12.15477935,50,2,2,1,280,1,1,1,1
-23.512865,-46.436892,12.29682701,56,2,2,1,250,1,1,1,1
-23.512865,-46.436892,12.15477935,56,2,2,1,200,1,1,1,1
-23.512842,-46.657865,13.16158409,76,3,2,1,880,2,2,1,2
-23.512797,-46.437541,12.04296531,54,2,2,1,270,1,1,1,1
-23.5127608,-46.609655,13.14177377,79,3,2,1,100,2,1,1,2
-23.512746,-46.477783,12.54254488,51,2,2,1,400,1,2,1,2
-23.512746,-46.477783,12.3883942,48,2,2,1,400,1,2,1,2
-23.512746,-46.477783,12.5776362,50,2,2,1,350,1,2,1,2
-23.512746,-46.477783,12.89921983,63,2,2,1,253,1,1,1,1
-23.512746,-46.477783,12.67607627,50,2,2,1,250,1,1,1,1
-23.512746,-46.477783,12.67607627,50,2,2,1,265,1,1,1,1
-23.512746,-46.477783,12.4292162,48,2,2,1,400,1,2,1,2
-23.512746,-46.477783,12.49125159,47,2,2,1,380,1,1,1,1
-23.5127308,-46.477776,12.4874851,48,2,1,0,420,1,1,1,2
-23.5127261,-46.6542406,13.4883958,88,3,2,1,559,2,1,1,2
-23.5127221,-46.5469747,12.15477935,50,2,1,0,550,1,1,1,1
-23.512634,-46.608968,13.09190417,80,3,2,1,490,2,1,1,2
-23.512634,-46.608968,12.88790607,63,2,2,1,390,1,1,1,2
-23.512634,-46.608968,13.40046924,79,3,2,1,480,2,1,1,2
-23.512615,-46.6089872,13.09807068,80,3,2,1,400,2,1,1,2
-23.512615,-46.6089872,13.142166,80,3,2,1,400,2,1,1,2
-23.5126134,-46.5340902,12.51318963,54,2,2,1,300,1,1,1,2
-23.512543,-46.477098,12.44901882,48,2,2,1,320,1,2,2,2
-23.512543,-46.477098,12.4292162,48,2,2,1,320,1,2,2,2
-23.5124973,-46.6567422,13.01700286,59,2,1,0,450,1,1,1,2
-23.5124632,-46.6565075,13.19932442,65,3,2,1,450,1,1,1,1
-23.5124632,-46.6565075,13.19747085,65,2,2,1,350,1,1,1,2
-23.512399,-46.5329316,12.56024446,54,2,2,1,290,1,2,1,2
-23.512331,-46.658204,13.68197917,100,3,4,2,720,2,2,2,2
-23.5123198,-46.4186639,12.30138283,40,2,1,0,200,1,1,1,2
-23.5122196,-46.534244,12.51355735,54,2,2,1,280,1,1,1,2
-23.5122196,-46.534244,12.54075757,54,2,2,1,280,1,1,1,2
-23.5120915,-46.6583072,13.21983486,67,2,2,1,524,1,1,2,2
-23.51203,-46.526973,12.04060821,34,2,2,1,200,1,2,1,1
-23.511954,-46.477281,12.3883942,48,2,2,1,380,1,2,2,2
-23.511954,-46.477281,12.4292162,48,2,2,1,380,1,2,2,2
-23.511883,-46.658423,13.65299163,100,2,3,2,720,2,1,1,2
-23.511883,-46.658423,13.42246797,67,2,2,1,750,1,1,1,2
-23.511883,-46.658423,13.38472764,71,2,2,1,570,2,2,2,2
-23.511729,-46.65556,13.00448034,68,1,2,1,593,1,1,1,1
-23.511722,-46.655559,13.54107371,88,3,2,1,547,2,2,1,2
-23.5116028,-46.6556275,13.65299163,88,2,2,1,500,2,1,1,2
-23.511573,-46.656088,13.59236701,90,3,3,1,850,1,2,2,2
-23.5115153,-46.5808007,12.61153775,60,2,1,0,750,1,1,1,2
-23.5113123,-46.6556428,13.44444688,88,3,2,1,650,2,1,1,1
-23.5112231,-46.5296525,12.3883942,56,2,1,0,350,1,1,1,1
-23.51105,-46.5427498,12.64432758,55,2,1,0,485,1,1,1,2
-23.511044,-46.696053,13.53004602,93,3,3,1,560,2,2,1,2
-23.511044,-46.696053,12.94535409,61,2,2,1,350,1,2,1,2
-23.511037,-46.657272,13.01700286,60,2,2,1,929,2,2,2,2
-23.510982,-46.542666,13.01254851,57,2,2,1,450,1,1,1,2
-23.5108786,-46.6659682,12.95984445,82,3,2,1,600,2,1,2,1
-23.510859,-46.65454,13.42246797,90,3,3,1,670,2,2,1,2
-23.510831,-46.529458,12.3883942,54,2,1,0,380,1,1,1,1
-23.5108174,-46.5357389,12.27839331,40,1,1,0,500,1,1,1,2
-23.510817,-46.535738,12.27839331,40,1,2,1,500,1,2,1,2
-23.510817,-46.535738,12.52452638,50,2,2,1,530,1,2,1,2
-23.5108153,-46.6545969,13.30468493,100,2,2,1,370,1,1,1,2
-23.510791,-46.656987,12.92147044,55,2,2,1,320,1,2,1,2
-23.510791,-46.656987,13.03898177,53,2,2,1,50,1,1,1,2
-23.5107857,-46.5359442,12.5776362,52,2,1,0,620,1,1,1,2
-23.5105444,-46.6654794,13.13823673,90,3,2,1,600,2,1,1,1
-23.510487,-46.447684,12.20607265,42,2,2,1,240,1,1,1,1
-23.5104001,-46.6933207,13.21767356,64,3,2,1,500,2,1,1,2
-23.5103837,-46.6565521,12.70381303,47,2,1,0,350,1,1,1,2
-23.510335,-46.52721,12.61153775,66,3,2,1,503,1,2,1,1
-23.510316,-46.6603704,12.7628272,74,3,2,1,800,1,1,1,2
-23.510316,-46.500444,12.18075484,48,1,2,1,650,1,1,1,2
-23.510311,-46.656567,12.87133462,53,2,2,1,440,2,2,1,2
-23.510311,-46.6565652,12.99453001,47,2,1,0,360,1,1,1,2
-23.510311,-46.6565652,12.72188283,49,2,1,0,420,1,1,1,2
